"id","value","count","basin_name","basin_huc8","basin_huc","basin_feat","filename","land_policy","accretion","slr_scenario","yr","acres"
"03100101_33990000_PAYNE_CREEK",5200,34187,"PAYNE CREEK","03100101","33990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",33.791166640988
"03100101_33990000_PAYNE_CREEK",6110,121261,"PAYNE CREEK","03100101","33990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",119.856982421764
"03100101_33990000_PAYNE_CREEK",6410,271616,"PAYNE CREEK","03100101","33990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",268.471100662784
"03100101_85000000_MINED_AREA",1200,1127386,"MINED AREA","03100101","85000000","NONCON","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1114.33258825626
"03100101_85300000_WEST_FORK_HORSE_CREEK",1200,3037146,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",3001.9804779305
"03100101_85300000_WEST_FORK_HORSE_CREEK",1900,265953,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",262.873669572372
"03100101_85300000_WEST_FORK_HORSE_CREEK",2100,633527,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",626.191722835148
"03100101_85300000_WEST_FORK_HORSE_CREEK",2200,202893,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",200.543808268932
"03100101_85300000_WEST_FORK_HORSE_CREEK",2400,26686,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",26.377016789464
"03100101_85300000_WEST_FORK_HORSE_CREEK",3200,280400,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",277.1533953296
"03100101_85300000_WEST_FORK_HORSE_CREEK",4100,263526,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",260.474770533624
"03100101_85300000_WEST_FORK_HORSE_CREEK",4400,46538,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",45.999160883912
"03100101_85300000_WEST_FORK_HORSE_CREEK",5200,535,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.52880551534
"03100101_85300000_WEST_FORK_HORSE_CREEK",6110,494038,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",488.317792873912
"03100101_85300000_WEST_FORK_HORSE_CREEK",6410,303954,"WEST FORK HORSE CREEK","03100101","85300000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",300.434675905896
"03100101_85360000_UNNAMED_STREAM",1100,52799,"UNNAMED STREAM","03100101","85360000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",52.187668045676
"03100101_85360000_UNNAMED_STREAM",1900,18268,"UNNAMED STREAM","03100101","85360000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",18.056484400432
"03100101_85360000_UNNAMED_STREAM",2100,449951,"UNNAMED STREAM","03100101","85360000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",444.741253145324
"03100101_85360000_UNNAMED_STREAM",3200,3303,"UNNAMED STREAM","03100101","85360000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",3.264756293772
"03100101_85360000_UNNAMED_STREAM",4100,184902,"UNNAMED STREAM","03100101","85360000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",182.761116630648
"03100101_85360000_UNNAMED_STREAM",4400,5146,"UNNAMED STREAM","03100101","85360000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",5.086417162504
"03100101_85360000_UNNAMED_STREAM",5200,878,"UNNAMED STREAM","03100101","85360000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.867834098072
"03100101_85360000_UNNAMED_STREAM",6110,96070,"UNNAMED STREAM","03100101","85360000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",94.95765581068
"03100101_85360000_UNNAMED_STREAM",6410,22489,"UNNAMED STREAM","03100101","85360000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",22.228611653236
"03100101_85400000_ELDER_CREEK",1200,14468,"ELDER CREEK","03100101","85400000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",14.300482609232
"03100101_85400000_ELDER_CREEK",1900,368702,"ELDER CREEK","03100101","85400000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",364.432992741848
"03100101_85400000_ELDER_CREEK",2100,162818,"ELDER CREEK","03100101","85400000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",160.932815694632
"03100101_85400000_ELDER_CREEK",2200,724365,"ELDER CREEK","03100101","85400000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",715.97795723226
"03100101_85400000_ELDER_CREEK",3200,29339,"ELDER CREEK","03100101","85400000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",28.999299092636
"03100101_85400000_ELDER_CREEK",4100,10934,"ELDER CREEK","03100101","85400000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",10.807400943416
"03100101_85400000_ELDER_CREEK",5200,141,"ELDER CREEK","03100101","85400000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.139367434884
"03100101_85400000_ELDER_CREEK",6110,157840,"ELDER CREEK","03100101","85400000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",156.01245334816
"03100101_85400000_ELDER_CREEK",6410,274965,"ELDER CREEK","03100101","85400000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",271.78132434666
"03100101_85420000_CYPRESS_CREEK",2100,112888,"CYPRESS CREEK","03100101","85420000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",111.580929001312
"03100101_85420000_CYPRESS_CREEK",2200,811,"CYPRESS CREEK","03100101","85420000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.801609855964
"03100101_85420000_CYPRESS_CREEK",3200,8264,"CYPRESS CREEK","03100101","85420000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",8.168315474336
"03100101_85420000_CYPRESS_CREEK",4100,38224,"CYPRESS CREEK","03100101","85420000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",37.781424333376
"03100101_85420000_CYPRESS_CREEK",5200,178,"CYPRESS CREEK","03100101","85420000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.175939031272
"03100101_85420000_CYPRESS_CREEK",6110,868,"CYPRESS CREEK","03100101","85420000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.857949882832
"03100101_85420000_CYPRESS_CREEK",6410,25141,"CYPRESS CREEK","03100101","85420000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",24.849905534884
"03100101_85730000_BUZZARD_ROOST_BRANCH",1900,3953,"BUZZARD ROOST BRANCH","03100101","85730000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",3.907230284372
"03100101_85730000_BUZZARD_ROOST_BRANCH",2100,106464,"BUZZARD ROOST BRANCH","03100101","85730000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",105.231309131136
"03100101_85730000_BUZZARD_ROOST_BRANCH",3200,94561,"BUZZARD ROOST BRANCH","03100101","85730000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",93.466127730964
"03100101_85730000_BUZZARD_ROOST_BRANCH",4100,137125,"BUZZARD ROOST BRANCH","03100101","85730000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",135.5373014785
"03100101_85730000_BUZZARD_ROOST_BRANCH",6110,86862,"BUZZARD ROOST BRANCH","03100101","85730000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",85.856270417688
"03100101_85730000_BUZZARD_ROOST_BRANCH",6410,29772,"BUZZARD ROOST BRANCH","03100101","85730000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",29.427285612528
"03100101_85738000_UNNAMED_STREAM",1100,20165,"UNNAMED STREAM","03100101","85738000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",19.93152003146
"03100101_85738000_UNNAMED_STREAM",1900,100692,"UNNAMED STREAM","03100101","85738000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",99.526140094608
"03100101_85738000_UNNAMED_STREAM",2100,717515,"UNNAMED STREAM","03100101","85738000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",709.20726979286
"03100101_85738000_UNNAMED_STREAM",2200,588311,"UNNAMED STREAM","03100101","85738000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",581.499255205964
"03100101_85738000_UNNAMED_STREAM",3200,253124,"UNNAMED STREAM","03100101","85738000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",250.193209840976
"03100101_85738000_UNNAMED_STREAM",4100,163922,"UNNAMED STREAM","03100101","85738000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",162.024033057128
"03100101_85738000_UNNAMED_STREAM",6110,82606,"UNNAMED STREAM","03100101","85738000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",81.649548411544
"03100101_85738000_UNNAMED_STREAM",6410,249060,"UNNAMED STREAM","03100101","85738000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",246.17626476744
"03100101_85990000_HORSE_CREEK",1200,4643861,"HORSE CREEK","03100101","85990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",4590.09216686416
"03100101_85990000_HORSE_CREEK",1900,779214,"HORSE CREEK","03100101","85990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",770.191889402136
"03100101_85990000_HORSE_CREEK",2100,264049,"HORSE CREEK","03100101","85990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",260.991714990676
"03100101_85990000_HORSE_CREEK",2200,52183,"HORSE CREEK","03100101","85990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",51.578800386892
"03100101_85990000_HORSE_CREEK",3200,500800,"HORSE CREEK","03100101","85990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",495.0014992192
"03100101_85990000_HORSE_CREEK",4100,11652,"HORSE CREEK","03100101","85990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",11.517087597648
"03100101_85990000_HORSE_CREEK",5200,167862,"HORSE CREEK","03100101","85990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",165.918413861688
"03100101_85990000_HORSE_CREEK",6110,58084,"HORSE CREEK","03100101","85990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",57.411475800016
"03100101_85990000_HORSE_CREEK",6410,490544,"HORSE CREEK","03100101","85990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",484.864248069056
"03100101_89000000_UNNAMED_DRAIN",1900,2016,"UNNAMED DRAIN","03100101","89000000","DRAIN","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1.992657792384
"03100101_89000000_UNNAMED_DRAIN",3200,1566,"UNNAMED DRAIN","03100101","89000000","DRAIN","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1.547868106584
"03100101_89000000_UNNAMED_DRAIN",4100,3375,"UNNAMED DRAIN","03100101","89000000","DRAIN","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",3.3359226435
"03100101_98900000_UNNAMED_CANAL",0,1109,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1.096159470116
"03100101_98900000_UNNAMED_CANAL",1100,921759,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",911.086435540716
"03100101_98900000_UNNAMED_CANAL",1200,1627259,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1608.41782072272
"03100101_98900000_UNNAMED_CANAL",1800,27476,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",27.157869793424
"03100101_98900000_UNNAMED_CANAL",1900,1390346,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1374.2479122073
"03100101_98900000_UNNAMED_CANAL",3200,44836,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",44.316867450064
"03100101_98900000_UNNAMED_CANAL",4100,47624,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",47.072586658976
"03100101_98900000_UNNAMED_CANAL",5200,52707,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",52.096733265468
"03100101_98900000_UNNAMED_CANAL",5400,457903,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",452.601181104172
"03100101_98900000_UNNAMED_CANAL",6110,10317,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",10.197544863108
"03100101_98900000_UNNAMED_CANAL",6120,205828,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",203.444825441872
"03100101_98900000_UNNAMED_CANAL",6410,14031,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",13.868542403244
"03100101_98900000_UNNAMED_CANAL",6420,76025,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",75.1447463621
"03100101_98900000_UNNAMED_CANAL",6425,152585,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",150.81829823954
"03100101_98900000_UNNAMED_CANAL",6510,15506,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",15.326464151144
"03100101_98900000_UNNAMED_CANAL",6600,19965,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",19.73383572666
"03100101_98900000_UNNAMED_CANAL",9113,11610,"UNNAMED CANAL","03100101","98900000","CANAL","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",11.47557389364
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",0,224,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.221406421376
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",1100,1097673,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1084.96361951365
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",1200,2956275,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",2922.0458408631
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",1800,30180,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",29.83056159432
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",1900,628002,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",620.730693915048
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",3200,2174,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",2.148828393176
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",4100,4723,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",4.668314857852
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",5200,78688,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",77.776912880512
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",5400,108175,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",106.9224983587
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",6110,13098,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",12.946345121352
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",6120,356,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.351878062544
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",6410,42096,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",41.608592474304
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",6420,38830,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",38.38040777692
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",6425,85506,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",84.515970831144
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",6510,4798,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",4.742446472152
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",6600,14072,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",13.909067685728
"03100101_98990000_LITTLE_ALLIGATOR_CREEK",9113,12303,"LITTLE ALLIGATOR CREEK","03100101","98990000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",12.160550009772
"03100101_99000000_PEACE_RIVER",0,578,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.571307640872
"03100101_99000000_PEACE_RIVER",1100,1384072,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1368.04655556573
"03100101_99000000_PEACE_RIVER",1200,10895647,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",10769.492012706
"03100101_99000000_PEACE_RIVER",1800,120293,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",118.900190386532
"03100101_99000000_PEACE_RIVER",1820,152236,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",150.473339127664
"03100101_99000000_PEACE_RIVER",1900,1411887,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1395.53950025579
"03100101_99000000_PEACE_RIVER",3200,121446,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",120.039840403704
"03100101_99000000_PEACE_RIVER",4100,145608,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",143.922081266592
"03100101_99000000_PEACE_RIVER",5200,435531,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",430.488214769244
"03100101_99000000_PEACE_RIVER",5400,2706744,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",2675.40402955786
"03100101_99000000_PEACE_RIVER",6110,26037,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",25.735531220388
"03100101_99000000_PEACE_RIVER",6120,59308,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",58.621303745392
"03100101_99000000_PEACE_RIVER",6410,82981,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",82.020206483044
"03100101_99000000_PEACE_RIVER",6420,35693,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",35.279729456132
"03100101_99000000_PEACE_RIVER",6425,187957,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",185.780744386468
"03100101_99000000_PEACE_RIVER",6510,13191,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",13.038268323084
"03100101_99000000_PEACE_RIVER",6600,24710,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",24.42389585804
"03100101_99000000_PEACE_RIVER",9113,642500,"PEACE RIVER","03100101","99000000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",635.06082917
"03100101_99980000_MYAKKA_CUTOFF",0,5986,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",5.916691242664
"03100101_99980000_MYAKKA_CUTOFF",5400,36715,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",36.28989625366
"03100101_99980000_MYAKKA_CUTOFF",6120,1040557,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",1028.50893574887
"03100101_99980000_MYAKKA_CUTOFF",6410,495,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.48926865438
"03100101_99980000_MYAKKA_CUTOFF",6420,100049,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",98.890585054676
"03100101_99980000_MYAKKA_CUTOFF",6425,2486,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",2.457215908664
"03100101_99980000_MYAKKA_CUTOFF",6510,31,"MYAKKA CUTOFF","03100101","99980000","STREAM","tbcmp_AM_LA_Inter_2050","AM","LA","Inter","2050",0.030641067244
